date,hour,air_temp,dew_point_temp,sea_level_pressure,wind_dir,wind_speed,sky_coverage,precip_1hr,precip_6hr
2014-03-07,07,-6,-22,9689,230,50,-9999,-9999,-9999
2014-03-07,08,-1,-11,9697,290,30,-9999,-9999,-9999
2014-03-07,09,0,-12,9711,340,60,8,-9999,-9999
2014-03-07,10,-1,-40,9724,270,50,-9999,-9999,-9999
2014-03-07,11,-2,-21,9733,240,40,-9999,-9999,-9999
2014-03-07,12,-8,-22,9739,270,60,8,-9999,7
2014-03-07,13,-9,-21,9744,260,80,-9999,-9999,-9999
2014-03-07,14,-10,-20,9745,260,90,-9999,-9999,-9999
2014-03-07,15,-10,-26,9745,220,70,7,-9999,-9999
2014-03-07,16,-10,-19,9743,210,50,-9999,-9999,-9999
2014-03-07,17,-5,-12,9746,330,50,-9999,-9999,-9999
2014-03-07,18,-5,-16,9756,360,70,7,-9999,-9999
2014-03-07,19,-7,-16,9770,360,100,-9999,-9999,-9999
2014-03-07,20,-11,-20,9785,360,90,-9999,-9999,-9999
2014-03-07,21,-7,-17,9796,340,80,-9999,-9999,-9999
2014-03-07,22,-11,-20,9805,340,90,-9999,-9999,-9999
2014-03-07,23,-17,-28,9820,340,80,-9999,-9999,-9999
2014-03-08,00,-14,-25,9830,330,70,8,-9999,2
2014-03-08,01,-13,-28,9843,350,60,-9999,-9999,-9999
2014-03-08,02,-15,-33,9856,340,70,-9999,-9999,-9999
2014-03-08,03,-17,-36,9868,310,40,-9999,-9999,-9999
2014-03-08,04,-21,-41,9880,360,50,-9999,-9999,-9999
2014-03-08,05,-27,-56,9894,330,50,-9999,-9999,-9999
2014-03-08,06,-25,-61,9906,340,50,7,-9999,-9999
2014-03-08,07,-22,-61,9915,340,70,-9999,-9999,-9999
2014-03-08,08,-22,-61,9923,290,40,-9999,-9999,-9999
2014-03-08,09,-18,-58,9934,300,50,7,-9999,-9999
2014-03-08,10,-18,-59,9943,280,50,-9999,-9999,-9999
2014-03-08,11,-17,-55,9948,230,30,-9999,-9999,-9999
2014-03-08,12,-15,-56,9952,360,40,7,-9999,0
2014-03-08,13,-15,-61,9960,360,20,-9999,-9999,-9999
2014-03-08,14,-16,-63,9958,20,30,-9999,-9999,-9999
2014-03-08,15,-17,-60,9957,240,20,6,-9999,-9999
2014-03-08,16,-17,-60,9951,120,10,-9999,-9999,-9999
2014-03-08,17,-14,-55,9943,100,40,-9999,-9999,-9999
2014-03-08,18,-12,-49,9931,100,50,7,-9999,-9999
2014-03-08,19,-13,-50,9920,100,60,-9999,-9999,-9999
2014-03-08,20,-12,-43,9911,90,80,-9999,-9999,-9999
2014-03-08,21,-11,-42,9897,80,90,-9999,-9999,-9999
2014-03-08,22,-9,-39,9878,70,90,-9999,-9999,-9999
2014-03-08,23,-10,-40,9862,70,100,-9999,-9999,-9999
2014-03-09,00,-6,-39,9843,60,100,7,-9999,0
2014-03-09,01,-10,-37,9824,50,140,-9999,-9999,-9999
2014-03-09,02,-9,-33,9809,60,130,-9999,-9999,-9999
2014-03-09,03,-8,-31,9791,60,130,-9999,-9999,-9999
2014-03-09,04,-5,-31,9776,60,110,-9999,-9999,-9999
2014-03-09,05,0,-35,9765,60,110,-9999,-9999,-9999
2014-03-09,06,3,-43,9750,60,130,7,-9999,-9999
2014-03-09,07,1,-42,9753,20,90,-9999,-9999,-9999
2014-03-09,08,1,-45,9748,20,70,-9999,-9999,-9999
2014-03-09,09,-14,-35,9745,360,130,8,-9999,-9999
2014-03-09,10,-15,-34,9744,360,140,-9999,-9999,-9999
2014-03-09,11,-14,-31,9748,360,130,-9999,-9999,-9999
2014-03-09,12,-14,-30,9748,350,150,8,-9999,0
2014-03-09,13,-6,-25,9747,350,140,-9999,-9999,-9999
2014-03-09,14,-10,-24,9752,360,150,-9999,-9999,-9999
2014-03-09,15,-9,-28,9756,360,130,8,-9999,-9999
2014-03-09,16,-13,-25,9766,360,140,-9999,-9999,-9999
2014-03-09,17,-14,-30,9775,10,140,-9999,-9999,-9999
2014-03-09,18,-15,-30,9777,360,170,8,-9999,-9999
2014-03-09,19,-14,-31,9795,360,170,-9999,-9999,-9999
2014-03-09,20,-20,-33,9805,360,180,-9999,-9999,-9999
2014-03-09,21,-22,-37,9823,350,160,-9999,-9999,-9999
2014-03-09,22,-23,-42,9840,350,140,-9999,-9999,-9999
2014-03-09,23,-27,-43,9858,350,130,-9999,-9999,-9999
2014-03-10,00,-30,-46,9874,350,130,7,-9999,1
2014-03-10,01,-29,-49,9892,350,100,-9999,-9999,-9999
2014-03-10,02,-29,-49,9907,340,100,-9999,-9999,-9999
2014-03-10,03,-31,-49,9921,340,120,-9999,-9999,-9999
2014-03-10,04,-31,-51,9934,340,110,-9999,-9999,-9999
2014-03-10,05,-33,-54,9950,340,120,-9999,-9999,-9999
2014-03-10,06,-34,-55,9966,330,100,7,-9999,-9999
2014-03-10,07,-35,-56,9983,350,70,-9999,-9999,-9999
2014-03-10,08,-34,-60,10002,340,60,-9999,-9999,-9999
2014-03-10,09,-33,-58,10016,330,50,7,-9999,-9999
2014-03-10,10,-33,-62,10032,350,40,-9999,-9999,-9999
2014-03-10,11,-35,-64,10047,310,60,-9999,-9999,-9999
2014-03-10,12,-34,-56,10058,270,60,7,-9999,-1
2014-03-10,13,-33,-59,10064,200,20,-9999,-9999,-9999
2014-03-10,14,-30,-59,10074,240,40,-9999,-9999,-9999
2014-03-10,15,-32,-59,10083,220,40,7,-9999,-9999
2014-03-10,16,-34,-69,10091,240,40,-9999,-9999,-9999
2014-03-10,17,-35,-72,10092,240,20,-9999,-9999,-9999
2014-03-10,18,-42,-81,10098,250,30,6,-9999,-9999
2014-03-10,19,-49,-82,10099,270,30,-9999,-9999,-9999
2014-03-10,20,-44,-75,10100,250,10,-9999,-9999,-9999
2014-03-10,21,-24,-57,10098,180,60,-9999,-9999,-9999
2014-03-10,22,-18,-51,10088,170,70,-9999,-9999,-9999
2014-03-10,23,-16,-48,10078,170,70,-9999,-9999,-9999
2014-03-11,00,-12,-42,10070,150,60,7,-9999,0
2014-03-11,01,-4,-26,10053,130,90,-9999,-9999,-9999
2014-03-11,02,2,-18,10031,120,100,-9999,-9999,-9999
2014-03-11,03,2,-3,10000,110,100,-9999,-9999,-9999
2014-03-11,04,5,2,9967,110,100,-9999,-9999,-9999
2014-03-11,05,6,4,9937,120,110,-9999,-9999,-9999
2014-03-11,06,11,9,9914,120,90,8,-9999,-9999
2014-03-11,07,17,15,9890,160,90,-9999,-9999,-9999
2014-03-11,08,17,15,9890,200,70,-9999,-9999,-9999
2014-03-11,09,39,2,9892,250,110,7,-9999,-9999
2014-03-11,10,30,-4,9892,230,120,-9999,-9999,-9999
2014-03-11,11,28,-6,9893,230,130,-9999,-9999,-9999
2014-03-11,12,24,-8,9885,230,120,6,-9999,7
2014-03-11,13,23,-14,9881,210,90,-9999,-9999,-9999
2014-03-11,14,16,-18,9881,250,70,-9999,-9999,-9999
2014-03-11,15,11,-11,9891,250,80,7,-9999,-9999
2014-03-11,16,13,-10,9911,260,60,-9999,-9999,-9999
2014-03-11,17,15,-7,9927,270,100,-9999,-9999,-9999
2014-03-11,18,4,-14,9955,280,90,7,-9999,-9999
2014-03-11,19,-9,-22,9987,340,120,-9999,-9999,-9999
2014-03-11,20,-19,-31,10022,350,130,-9999,-9999,-9999
2014-03-11,21,-21,-34,10052,350,110,-9999,-9999,-9999
2014-03-11,22,-25,-40,10074,340,80,-9999,-9999,-9999
2014-03-11,23,-26,-51,10091,330,70,-9999,-9999,-9999
2014-03-12,00,-28,-54,10097,340,80,7,-9999,-1
2014-03-12,01,-29,-55,10106,340,20,-9999,-9999,-9999
2014-03-12,02,-29,-56,10111,360,20,-9999,-9999,-9999
2014-03-12,03,-31,-59,10110,310,30,-9999,-9999,-9999
2014-03-12,04,-32,-60,10107,360,50,-9999,-9999,-9999
2014-03-12,05,-33,-60,10110,330,30,-9999,-9999,-9999
2014-03-12,06,-34,-61,10106,300,40,7,-9999,-9999
2014-03-12,07,-33,-60,10107,310,10,-9999,-9999,-9999
2014-03-12,08,-29,-56,10109,180,20,-9999,-9999,-9999
2014-03-12,09,-28,-54,10108,240,30,7,-9999,-9999
2014-03-12,10,-27,-55,10108,250,10,-9999,-9999,-9999
2014-03-12,11,-28,-54,10107,20,20,-9999,-9999,-9999
2014-03-12,12,-27,-52,10100,30,10,7,-9999,0
2014-03-12,13,-24,-49,10094,330,10,-9999,-9999,-9999
2014-03-12,14,-19,-49,10088,100,30,-9999,-9999,-9999
2014-03-12,15,-18,-48,10082,90,30,7,-9999,-9999
2014-03-12,16,-15,-46,10076,100,40,-9999,-9999,-9999
2014-03-12,17,-13,-36,10063,100,40,-9999,-9999,-9999
2014-03-12,18,-9,-30,10053,90,50,7,-9999,-9999
2014-03-12,19,-5,-24,10038,90,70,-9999,-9999,-9999
2014-03-12,20,-2,-16,10024,80,70,-9999,-9999,-9999
2014-03-12,21,0,-7,10011,90,80,-9999,-9999,-9999
2014-03-12,22,0,-3,9994,90,90,-9999,-9999,-9999
2014-03-12,23,1,-1,9975,80,100,-9999,-9999,-9999
2014-03-13,00,1,-1,9954,80,100,7,-9999,8
2014-03-13,01,-1,-3,9928,80,120,-9999,-9999,-9999
2014-03-13,02,2,0,9910,80,120,-9999,-9999,-9999
2014-03-13,03,-2,-3,9887,70,110,-9999,-9999,-9999
2014-03-13,04,-2,-3,9859,70,140,-9999,-9999,-9999
2014-03-13,05,3,1,9835,60,150,-9999,-9999,-9999
2014-03-13,06,14,-21,9818,60,110,7,-9999,-9999
2014-03-13,07,14,-15,9806,350,90,-9999,-9999,-9999
2014-03-13,08,0,-15,9806,340,120,-9999,-9999,-9999
2014-03-13,09,-8,-14,9813,360,130,7,-9999,-9999
2014-03-13,10,-11,-16,9822,350,150,-9999,-9999,-9999
2014-03-13,11,-11,-17,9837,360,140,-9999,-9999,-9999
2014-03-13,12,-13,-20,9857,350,110,8,-9999,10
2014-03-13,13,-16,-25,9879,350,110,-9999,-9999,-9999
2014-03-13,14,-19,-28,9899,340,110,-9999,-9999,-9999
2014-03-13,15,-19,-32,9918,340,100,8,-9999,-9999
2014-03-13,16,-21,-34,9934,350,90,-9999,-9999,-9999
2014-03-13,17,-22,-38,9948,340,80,-9999,-9999,-9999
2014-03-13,18,-23,-44,9959,350,70,7,-9999,-9999
2014-03-13,19,-23,-40,9967,350,70,-9999,-9999,-9999
2014-03-13,20,-27,-47,9979,350,70,-9999,-9999,-9999
2014-03-13,21,-29,-50,9986,360,50,-9999,-9999,-9999
2014-03-13,22,-32,-52,9994,340,50,-9999,-9999,-9999
2014-03-13,23,-39,-56,9998,340,60,-9999,-9999,-9999
2014-03-14,00,-46,-66,10004,350,60,8,-9999,2
2014-03-14,01,-54,-72,10008,340,90,-9999,-9999,-9999
2014-03-14,02,-62,-79,10012,320,90,-9999,-9999,-9999
2014-03-14,03,-68,-84,10009,320,100,-9999,-9999,-9999
2014-03-14,04,-75,-98,10006,320,120,-9999,-9999,-9999
2014-03-14,05,-73,-100,10012,330,90,-9999,-9999,-9999
2014-03-14,06,-75,-100,10014,320,50,8,-9999,-9999
2014-03-14,07,-76,-95,10009,340,80,-9999,-9999,-9999
2014-03-14,08,-78,-99,10007,350,80,-9999,-9999,-9999
2014-03-14,09,-77,-102,10008,350,90,9,-9999,-9999
2014-03-14,10,-80,-104,10012,350,80,-9999,-9999,-9999
2014-03-14,11,-81,-107,10013,350,70,-9999,-9999,-9999
2014-03-14,12,-85,-106,10013,340,80,9,-9999,1
2014-03-14,13,-87,-114,10012,350,60,-9999,-9999,-9999
2014-03-14,14,-90,-119,10007,350,60,-9999,-9999,-9999
2014-03-14,15,-95,-128,10006,330,90,9,-9999,-9999
2014-03-14,16,-101,-127,10007,340,110,-9999,-9999,-9999
2014-03-14,17,-107,-118,10006,330,100,-9999,-9999,-9999
2014-03-14,18,-116,-134,10007,330,100,7,-9999,-9999
2014-03-14,19,-118,-145,10006,330,130,-9999,-9999,-9999
2014-03-14,20,-122,-139,10009,340,110,-9999,-9999,-9999
2014-03-14,21,-123,-135,10006,340,100,-9999,-9999,-9999
2014-03-14,22,-123,-142,10006,330,80,-9999,-9999,-9999
2014-03-14,23,-127,-140,10000,290,60,-9999,-9999,-9999
2014-03-15,00,-125,-138,9993,280,90,9,-9999,10
2014-03-15,01,-123,-136,9981,290,80,-9999,-9999,-9999
2014-03-15,02,-116,-126,9964,300,80,-9999,-9999,-9999
2014-03-15,03,-118,-127,9953,290,120,-9999,-9999,-9999
2014-03-15,04,-113,-122,9940,290,120,-9999,-9999,-9999
2014-03-15,05,-108,-117,9932,290,90,-9999,-9999,-9999
2014-03-15,06,-97,-105,9919,280,90,9,-9999,-9999
2014-03-15,07,-86,-93,9911,330,130,-9999,-9999,-9999
2014-03-15,08,-69,-75,9909,340,170,-9999,-9999,-9999
2014-03-15,09,-52,-56,9923,330,170,9,-9999,-9999
2014-03-15,10,-40,-44,9922,330,150,-9999,-9999,-9999
2014-03-15,11,-27,-30,9928,350,90,-9999,-9999,-9999
2014-03-15,12,-25,-29,9933,340,80,5,-9999,20
2014-03-15,13,-22,-26,9936,330,90,-9999,-9999,-9999
2014-03-15,14,-20,-24,9941,310,70,-9999,-9999,-9999
2014-03-15,15,-20,-25,9941,320,60,3,-9999,-9999
2014-03-15,16,-20,-29,9944,330,40,-9999,-9999,-9999
2014-03-15,17,-24,-37,9942,350,30,-9999,-9999,-9999
2014-03-15,18,-36,-52,9942,270,10,1,-9999,-9999
2014-03-15,19,-34,-53,9942,280,10,-9999,-9999,-9999
2014-03-15,20,-27,-47,9946,250,20,-9999,-9999,-9999
2014-03-15,21,-23,-49,9943,210,20,-9999,-9999,-9999
2014-03-15,22,-16,-39,9941,190,50,-9999,-9999,-9999
2014-03-15,23,-16,-47,9939,140,50,-9999,-9999,-9999
2014-03-16,00,-16,-47,9935,170,40,7,-9999,0
2014-03-16,01,-15,-49,9930,140,40,-9999,-9999,-9999
2014-03-16,02,-14,-46,9925,150,50,-9999,-9999,-9999
2014-03-16,03,-11,-33,9918,150,60,-9999,-9999,-9999
2014-03-16,04,-17,-41,9915,220,50,-9999,-9999,-9999
2014-03-16,05,-17,-50,9910,220,40,-9999,-9999,-9999
2014-03-16,06,-20,-48,9901,220,30,7,-9999,-9999
2014-03-16,07,-18,-49,9895,110,10,-9999,-9999,-9999
2014-03-16,08,-18,-43,9890,170,30,-9999,-9999,-9999
2014-03-16,09,-19,-42,9884,180,20,8,-9999,-9999
2014-03-16,10,-18,-43,9881,130,20,-9999,-9999,-9999
2014-03-16,11,-14,-43,9877,120,30,-9999,-9999,-9999
2014-03-16,12,-15,-43,9875,140,40,6,-9999,0
2014-03-16,13,-15,-44,9871,130,30,-9999,-9999,-9999
2014-03-16,14,-15,-48,9867,100,20,-9999,-9999,-9999
2014-03-16,15,-17,-46,9865,320,30,7,-9999,-9999
2014-03-16,16,-18,-43,9863,360,30,-9999,-9999,-9999
2014-03-16,17,-17,-46,9860,340,60,-9999,-9999,-9999
2014-03-16,18,-17,-44,9860,330,80,7,-9999,-9999
2014-03-16,19,-15,-41,9859,340,80,-9999,-9999,-9999
2014-03-16,20,-15,-31,9858,320,100,-9999,-9999,-9999
2014-03-16,21,-7,-29,9858,330,80,-9999,-9999,-9999
2014-03-16,22,-4,-16,9864,50,30,-9999,-9999,-9999
2014-03-16,23,-2,-10,9866,70,50,-9999,-9999,-9999
2014-03-17,00,0,-7,9869,80,40,7,-9999,7
2014-03-17,01,3,-6,9873,110,40,-9999,-9999,-9999
2014-03-17,02,-4,-12,9877,60,50,-9999,-9999,-9999
2014-03-17,03,0,-5,9881,100,30,-9999,-9999,-9999
2014-03-17,04,0,-4,9888,130,50,-9999,-9999,-9999
2014-03-17,05,-1,-4,9898,120,50,-9999,-9999,-9999
2014-03-17,06,5,-1,9904,90,70,7,-9999,-9999
2014-03-17,07,5,-10,9910,110,80,-9999,-9999,-9999
2014-03-17,08,6,-10,9922,90,90,-9999,-9999,-9999
2014-03-17,09,11,-15,9936,110,90,7,-9999,-9999
2014-03-17,10,-7,-11,9951,130,90,-9999,-9999,-9999
2014-03-17,11,2,-3,9958,140,90,-9999,-9999,-9999
2014-03-17,12,13,-2,9968,120,80,6,-9999,2
2014-03-17,13,15,-25,9978,110,90,-9999,-9999,-9999
2014-03-17,14,5,-12,9990,80,120,-9999,-9999,-9999
2014-03-17,15,-3,-17,9999,80,120,6,-9999,-9999
2014-03-17,16,-4,-9,10011,90,120,-9999,-9999,-9999
2014-03-17,17,1,-11,10023,100,120,-9999,-9999,-9999
2014-03-17,18,-3,-6,10030,110,90,9,-9999,-9999
2014-03-17,19,4,-16,10039,90,140,-9999,-9999,-9999
2014-03-17,20,2,-26,10048,90,120,-9999,-9999,-9999
2014-03-17,21,0,-26,10057,80,130,-9999,-9999,-9999
2014-03-17,22,1,-38,10064,80,140,-9999,-9999,-9999
2014-03-17,23,-2,-39,10073,90,140,-9999,-9999,-9999
2014-03-18,00,-6,-37,10083,70,140,4,-9999,6
2014-03-18,01,-9,-47,10091,70,130,-9999,-9999,-9999
2014-03-18,02,-12,-57,10098,70,120,-9999,-9999,-9999
2014-03-18,03,-17,-60,10103,70,120,-9999,-9999,-9999
2014-03-18,04,-20,-63,10109,70,110,-9999,-9999,-9999
2014-03-18,05,-26,-71,10110,80,120,-9999,-9999,-9999
2014-03-18,06,-30,-79,10118,60,110,2,-9999,-9999
2014-03-18,07,-31,-83,10118,80,100,-9999,-9999,-9999
2014-03-18,08,-31,-80,10112,90,120,-9999,-9999,-9999
2014-03-18,09,-30,-93,10115,70,100,4,-9999,-9999
2014-03-18,10,-32,-94,10124,10,80,-9999,-9999,-9999
2014-03-18,11,-32,-80,10126,40,60,-9999,-9999,-9999
2014-03-18,12,-31,-93,10127,60,40,3,-9999,0
2014-03-18,13,-32,-91,10121,360,80,-9999,-9999,-9999
2014-03-18,14,-31,-93,10123,30,70,-9999,-9999,-9999
2014-03-18,15,-30,-88,10113,110,70,2,-9999,-9999
2014-03-18,16,-31,-96,10115,60,70,-9999,-9999,-9999
2014-03-18,17,-35,-81,10114,50,70,-9999,-9999,-9999
2014-03-18,18,-38,-85,10111,40,70,6,-9999,-9999
2014-03-18,19,-36,-94,10105,50,90,-9999,-9999,-9999
2014-03-18,20,-32,-92,10103,60,100,-9999,-9999,-9999
2014-03-18,21,-26,-88,10100,80,130,-9999,-9999,-9999
2014-03-18,22,-27,-83,10095,60,100,-9999,-9999,-9999
2014-03-18,23,-36,-79,10091,50,90,-9999,-9999,-9999
2014-03-19,00,-29,-83,10085,50,90,5,-9999,-1
2014-03-19,01,-39,-83,10083,40,80,-9999,-9999,-9999
2014-03-19,02,-37,-82,10077,30,70,-9999,-9999,-9999
2014-03-19,03,-35,-84,10072,30,70,-9999,-9999,-9999
2014-03-19,04,-32,-75,10068,40,80,-9999,-9999,-9999
2014-03-19,05,-25,-73,10065,70,110,-9999,-9999,-9999
2014-03-19,06,-28,-74,10065,70,120,5,-9999,-9999
2014-03-19,07,-29,-72,10062,80,120,-9999,-9999,-9999
2014-03-19,08,-28,-70,10063,70,120,-9999,-9999,-9999
2014-03-19,09,-25,-71,10062,80,110,5,-9999,-9999
2014-03-19,10,-24,-73,10058,70,110,-9999,-9999,-9999
2014-03-19,11,-22,-65,10056,80,110,-9999,-9999,-9999
2014-03-19,12,-22,-66,10053,80,110,3,-9999,0
2014-03-19,13,-26,-59,10054,80,90,-9999,-9999,-9999
2014-03-19,14,-21,-69,10051,80,70,-9999,-9999,-9999
2014-03-19,15,-22,-73,10048,70,80,5,-9999,-9999
2014-03-19,16,-21,-68,10042,70,90,-9999,-9999,-9999
2014-03-19,17,-22,-63,10038,80,90,-9999,-9999,-9999
2014-03-19,18,-25,-64,10033,60,90,6,-9999,-9999
2014-03-19,19,-22,-56,10029,70,110,-9999,-9999,-9999
2014-03-19,20,-19,-51,10026,70,110,-9999,-9999,-9999
2014-03-19,21,-15,-47,10021,70,100,-9999,-9999,-9999
2014-03-19,22,-14,-42,10012,70,90,-9999,-9999,-9999
2014-03-19,23,-11,-30,10004,70,110,-9999,-9999,-9999
2014-03-20,00,-12,-25,9996,80,110,4,-9999,-1
2014-03-20,01,-10,-25,9989,80,110,-9999,-9999,-9999
2014-03-20,02,-11,-25,9982,70,120,-9999,-9999,-9999
2014-03-20,03,-15,-20,9974,80,130,-9999,-9999,-9999
2014-03-20,04,-9,-22,9965,70,120,-9999,-9999,-9999
2014-03-20,05,-15,-24,9958,70,130,-9999,-9999,-9999
2014-03-20,06,-13,-25,9951,70,120,3,-9999,-9999
2014-03-20,07,-9,-29,9941,60,100,-9999,-9999,-9999
2014-03-20,08,-14,-21,9933,60,120,-9999,-9999,-9999
2014-03-20,09,-4,-11,9924,70,100,3,-9999,-9999
2014-03-20,10,2,-22,9918,70,100,-9999,-9999,-9999
2014-03-20,11,1,-27,9910,70,100,-9999,-9999,-9999
2014-03-20,12,-8,-13,9906,0,-9999,7,-9999,1
2014-03-20,13,6,-25,9897,70,100,-9999,-9999,-9999
2014-03-20,14,9,-36,9892,70,100,-9999,-9999,-9999
2014-03-20,15,8,-47,9885,60,110,6,-9999,-9999
2014-03-20,16,6,-35,9878,60,120,-9999,-9999,-9999
2014-03-20,17,-2,-37,9875,60,120,-9999,-9999,-9999
2014-03-20,18,-5,-32,9871,50,120,5,-9999,-9999
2014-03-20,19,-8,-32,9867,50,130,-9999,-9999,-9999
2014-03-20,20,-7,-26,9867,50,130,-9999,-9999,-9999
2014-03-20,21,-12,-20,9863,50,110,-9999,-9999,-9999
2014-03-20,22,-15,-40,9860,50,140,-9999,-9999,-9999
2014-03-20,23,-18,-48,9860,40,130,-9999,-9999,-9999
2014-03-21,00,-20,-31,9860,20,90,2,-9999,0
2014-03-21,01,-15,-47,9861,40,130,-9999,-9999,-9999
2014-03-21,02,-13,-45,9862,30,100,-9999,-9999,-9999
2014-03-21,03,-13,-37,9865,10,90,-9999,-9999,-9999
2014-03-21,04,-15,-41,9866,20,100,-9999,-9999,-9999
2014-03-21,05,-13,-41,9869,30,100,-9999,-9999,-9999
2014-03-21,06,-16,-40,9872,20,110,2,-9999,-9999
2014-03-21,07,-17,-38,9874,20,130,-9999,-9999,-9999
2014-03-21,08,-14,-42,9877,20,120,-9999,-9999,-9999
2014-03-21,09,-12,-41,9886,20,120,6,-9999,-9999
2014-03-21,10,-13,-42,9890,30,120,-9999,-9999,-9999
2014-03-21,11,-20,-38,9896,10,150,-9999,-9999,-9999
2014-03-21,12,-25,-45,9901,10,160,6,-9999,0
2014-03-21,13,-25,-47,9904,10,150,-9999,-9999,-9999
2014-03-21,14,-30,-49,9911,10,160,-9999,-9999,-9999
2014-03-21,15,-31,-45,9913,10,160,7,-9999,-9999
2014-03-21,16,-39,-55,9920,10,170,-9999,-9999,-9999
2014-03-21,17,-43,-58,9926,10,140,-9999,-9999,-9999
2014-03-21,18,-49,-67,9931,10,140,9,-9999,-9999
2014-03-21,19,-54,-73,9937,10,130,-9999,-9999,-9999
2014-03-21,20,-59,-86,9940,360,120,-9999,-9999,-9999
2014-03-21,21,-62,-89,9944,360,130,-9999,-9999,-9999
2014-03-21,22,-66,-99,9951,360,130,-9999,-9999,-9999
2014-03-21,23,-69,-94,9955,350,110,-9999,-9999,-9999
2014-03-22,00,-72,-106,9957,360,110,7,-9999,-1
2014-03-22,01,-79,-112,9965,10,100,-9999,-9999,-9999
2014-03-22,02,-84,-124,9968,360,100,-9999,-9999,-9999
2014-03-22,03,-88,-105,9971,10,90,-9999,-9999,-9999
2014-03-22,04,-86,-117,9972,360,100,-9999,-9999,-9999
2014-03-22,05,-86,-119,9975,10,90,-9999,-9999,-9999
2014-03-22,06,-86,-131,9979,10,110,5,-9999,-9999
2014-03-22,07,-87,-112,9985,20,110,-9999,-9999,-9999
2014-03-22,08,-84,-109,9984,10,120,-9999,-9999,-9999
2014-03-22,09,-81,-119,9986,360,120,6,-9999,-9999
2014-03-22,10,-79,-129,9990,360,80,-9999,-9999,-9999
2014-03-22,11,-76,-129,9994,360,60,-9999,-9999,-9999
2014-03-22,12,-71,-122,9995,30,80,5,-9999,0
2014-03-22,13,-73,-128,9994,360,100,-9999,-9999,-9999
2014-03-22,14,-72,-124,9997,360,70,-9999,-9999,-9999
2014-03-22,15,-69,-116,10000,20,70,5,-9999,-9999
2014-03-22,16,-69,-121,10000,350,50,-9999,-9999,-9999
2014-03-22,17,-65,-124,10003,20,40,-9999,-9999,-9999
2014-03-22,18,-66,-109,10004,360,50,7,-9999,-9999
2014-03-22,19,-67,-97,10003,350,60,-9999,-9999,-9999
2014-03-22,20,-65,-100,10003,10,50,-9999,-9999,-9999
2014-03-22,21,-64,-95,10002,10,70,-9999,-9999,-9999
2014-03-22,22,-65,-97,10003,10,70,-9999,-9999,-9999
2014-03-22,23,-67,-93,10003,340,60,-9999,-9999,-9999
2014-03-23,00,-67,-95,10002,10,60,5,-9999,0
2014-03-23,01,-65,-98,10004,360,60,-9999,-9999,-9999
2014-03-23,02,-64,-103,10003,360,50,-9999,-9999,-9999
2014-03-23,03,-66,-108,10000,350,60,-9999,-9999,-9999
2014-03-23,04,-69,-112,9998,350,60,-9999,-9999,-9999
2014-03-23,05,-70,-116,9995,350,60,-9999,-9999,-9999
2014-03-23,06,-71,-119,9996,350,50,3,-9999,-9999
2014-03-23,07,-75,-119,9998,340,40,-9999,-9999,-9999
2014-03-23,08,-75,-117,9999,310,40,-9999,-9999,-9999
2014-03-23,09,-65,-110,9999,260,20,6,-9999,-9999
2014-03-23,10,-64,-107,9994,290,10,-9999,-9999,-9999
2014-03-23,11,-59,-106,9995,350,10,-9999,-9999,-9999
2014-03-23,12,-56,-96,9993,120,20,8,-9999,0
2014-03-23,13,-52,-86,9991,150,30,-9999,-9999,-9999
2014-03-23,14,-52,-71,9987,120,40,-9999,-9999,-9999
2014-03-23,15,-48,-57,9980,100,80,7,-9999,-9999
2014-03-23,16,-38,-45,9975,190,60,-9999,-9999,-9999
2014-03-23,17,-40,-50,9971,200,60,-9999,-9999,-9999
2014-03-23,18,-39,-51,9968,260,20,8,-9999,-9999
2014-03-23,19,-33,-46,9968,230,30,-9999,-9999,-9999
2014-03-23,20,-72,-81,9981,300,150,-9999,-9999,-9999
2014-03-23,21,-85,-95,9984,300,180,-9999,-9999,-9999
2014-03-23,22,-99,-111,9989,300,200,-9999,-9999,-9999
2014-03-23,23,-111,-127,9998,310,190,-9999,-9999,-9999
2014-03-24,00,-111,-130,10016,340,110,4,-9999,1
2014-03-24,01,-112,-136,10028,330,80,-9999,-9999,-9999
2014-03-24,02,-111,-136,10036,340,120,-9999,-9999,-9999
2014-03-24,03,-107,-135,10043,330,100,-9999,-9999,-9999
2014-03-24,04,-106,-131,10048,340,100,-9999,-9999,-9999
2014-03-24,05,-106,-138,10058,330,80,-9999,-9999,-9999
2014-03-24,06,-103,-129,10062,320,40,7,-9999,-9999
2014-03-24,07,-100,-140,10066,330,60,-9999,-9999,-9999
2014-03-24,08,-97,-133,10072,340,50,-9999,-9999,-9999
2014-03-24,09,-93,-124,10073,330,110,6,-9999,-9999
2014-03-24,10,-89,-120,10082,310,50,-9999,-9999,-9999
2014-03-24,11,-88,-116,10088,290,80,-9999,-9999,-9999
2014-03-24,12,-80,-112,10090,30,40,6,-9999,0
2014-03-24,13,-72,-110,10094,260,10,-9999,-9999,-9999
2014-03-24,14,-70,-109,10094,350,10,-9999,-9999,-9999
2014-03-24,15,-65,-102,10094,200,20,4,-9999,-9999
2014-03-24,16,-53,-85,10095,150,50,-9999,-9999,-9999
2014-03-24,17,-48,-85,10092,170,50,-9999,-9999,-9999
